EOGNoiseDuration,blinkIntervalAvg,blinkIntervalMax,blinkSpeed,blinkSpeedStd,blinkStrength,blinkStrengthMax,blinkStrengthMin,bodyMoveVertical,cadence,capturedAt,eyeMoveBigHorizontal,eyeMoveBigVertical,eyeMoveHorizontal,eyeMoveVertical,fitError,focus,footholdLeft,footholdRight,numBlinkBurst,numBlinks,numSteps1000,numSteps280,numSteps310,numSteps340,numSteps370,numSteps400,numSteps430,numSteps460,numSteps500,numSteps530,numSteps560,numSteps590,numSteps620,numSteps650,numSteps680,numSteps710,numSteps750,numSteps780,numSteps810,numSteps840,numSteps870,numSteps900,numSteps930,numSteps960,numStoredData,pitchAvg,pitchDiff,powerLeft,rollAvg,rollDiff,sittingPostureIndex1,sittingPostureIndex2,sittingPostureIndex3,sleepy
8,3432,12230,198,91,62,86,30,,0,"Tue, 17 May 2016 14:46:00 +0900",1.153846,23.07692,4.615385,8.076923,0,3,0,0,3.461539,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,4,0,0,5,2,5,1
0,7630,12190,175,57,64,73,50,,0,"Tue, 17 May 2016 14:47:00 +0900",0,32,0,10,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,4,0,0,5,5,0,1
3,7533.5,15380,149,3,66,96,39,,0,"Tue, 17 May 2016 14:48:00 +0900",1.052632,28.42105,3.157895,8.421053,0,2,0,0,0,8.421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,4,0,0,5,6,1,1
6,5769,15950,152,7,69,78,62,,0,"Tue, 17 May 2016 14:49:00 +0900",0,15.55556,1.111111,6.666667,0,2,0,0,1.111111,6.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,4,0,0,6,1,5,1
0,4380,12810,181,61,72,130,40,,0,"Tue, 17 May 2016 14:50:00 +0900",0,18,1,7,0,2,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,4,0,0,6,1,0,1
0,6750,11880,173,59,76,92,68,,0,"Tue, 17 May 2016 14:51:00 +0900",1,17,3,5,0,2,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,4,0,0,0,5,8,1
4,7728,8280,235,95,86,106,65,,0,"Tue, 17 May 2016 14:52:00 +0900",0,60,3.214286,34.28572,0,2,0,0,0,2.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,4,0,0,5,0,0,1
6,7956,8840,225,45,53,56,49,,0,"Tue, 17 May 2016 14:53:00 +0900",1.111111,74.44444,2.222222,22.22222,0,2,0,0,0,2.222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,4,0,0,0,1,5,3
0,0,0,160,0,63,63,63,,0,"Tue, 17 May 2016 14:54:00 +0900",0,75,2,30,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,4,0,0,5,6,0,1
0,9280,15670,223,77,88,219,35,,0,"Tue, 17 May 2016 14:55:00 +0900",1,49,2,20,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,4,0,0,1,1,1,3
0,4530,7350,151,6,59,94,32,,0,"Tue, 17 May 2016 14:56:00 +0900",0,14,0,5,0,2,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,4,0,0,25,25,1,1
1,0,0,0,0,0,0,0,,0,"Tue, 17 May 2016 14:57:00 +0900",0,72.20339,0,27.45763,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,4,0,0,0,0,0,1
3,6184.5,10440,140,7,49,60,40,,0,"Tue, 17 May 2016 14:58:00 +0900",1.052632,50.52632,1.052632,22.10526,0,2,0,0,1.052632,4.210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,4,0,0,7,1,5,1
0,6770,12470,145,10,47,62,37,,0,"Tue, 17 May 2016 14:59:00 +0900",0,22,0,5,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,4,0,0,5,5,5,1
1,11662.33,20560,143,8,50,59,44,,0,"Tue, 17 May 2016 15:00:00 +0900",0,32.54237,2.033898,10.16949,0,2,0,0,0,4.067797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,4,0,0,6,5,5,1
0,4880,12880,168,52,74,96,39,,0,"Tue, 17 May 2016 15:01:00 +0900",0,16,2,6,0,2,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,4,0,0,5,5,5,1
7,3082.833,13260,154,46,72,102,48,,0,"Tue, 17 May 2016 15:02:00 +0900",0,11.32076,4.528302,7.924529,0,2,0,0,3.396226,19.24528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,4,0,0,1,1,0,1
7,3074,14600,173,58,73,105,34,,0,"Tue, 17 May 2016 15:03:00 +0900",0,20.37736,6.792453,6.792453,0,3,0,0,5.660378,19.24528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,4,0,0,5,6,6,1
1,4041.5,7900,193,72,76,91,42,,0,"Tue, 17 May 2016 15:04:00 +0900",2.033898,23.38983,16.27119,6.101695,0,2,0,0,2.033898,14.23729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,4,0,0,1,5,5,1
8,4740.667,15350,158,46,81,116,50,,0,"Tue, 17 May 2016 15:05:00 +0900",0,13.84615,1.153846,9.230769,0,3,0,0,2.307692,12.69231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,4,0,0,5,5,5,1
9,3315,8060,164,49,99,186,69,,0,"Tue, 17 May 2016 15:06:00 +0900",1.176471,23.52941,4.705883,8.235294,0,2,0,0,3.529412,15.29412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,4,0,0,5,0,5,1
12,3112,3112,162,29,90,117,62,,0,"Tue, 17 May 2016 15:07:00 +0900",1.25,35,2.5,11.25,0,1,0,0,3.75,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,4,0,0,0,25,25,1
0,3080,7580,141,10,87,125,62,,0,"Tue, 17 May 2016 15:08:00 +0900",0,24,2,7,0,2,0,0,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,4,0,0,0,0,25,1
0,4080,9340,152,14,81,120,46,,0,"Tue, 17 May 2016 15:09:00 +0900",0,21,7,4,0,2,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0,1
0,5390,9270,192,72,84,112,64,,0,"Tue, 17 May 2016 15:10:00 +0900",0,13,4,6,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,0,0,0,5,6,1
0,3650,19130,155,47,72,114,44,,0,"Tue, 17 May 2016 15:11:00 +0900",1,21,13,8,0,3,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,0,0,5,5,5,1
2,3373.667,7780,148,21,70,114,36,,0,"Tue, 17 May 2016 15:12:00 +0900",0,8.275862,3.103448,7.241379,0,2,0,0,3.103448,16.55172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,5,0,6,1
0,3420,6160,168,62,79,119,56,,0,"Tue, 17 May 2016 15:13:00 +0900",19,37,14,17,0,2,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,1,0,0,1
0,3770,9520,202,76,72,107,39,,0,"Tue, 17 May 2016 15:14:00 +0900",6,13,3,11,0,2,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,1,1,2
0,5570,10790,182,76,71,102,47,,0,"Tue, 17 May 2016 15:15:00 +0900",0,6,0,6,0,2,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,1,5,5,1
6,4023,11750,157,48,65,87,36,,0,"Tue, 17 May 2016 15:16:00 +0900",0,17.77778,1.111111,7.777778,0,2,0,0,2.222222,13.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,5,12,5,1
0,5380,7840,153,4,79,93,67,,0,"Tue, 17 May 2016 15:17:00 +0900",0,15,1,5,0,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,5,5,5,1
3,4170.5,11780,165,50,82,131,53,,0,"Tue, 17 May 2016 15:18:00 +0900",4.210526,26.31579,4.210526,8.421053,0,2,0,0,2.105263,13.68421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,1,0,0,1
0,3610,6990,157,33,70,129,37,,0,"Tue, 17 May 2016 15:19:00 +0900",0,31,1,10,0,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,1,5,1
0,4340,7670,202,82,70,116,40,,0,"Tue, 17 May 2016 15:20:00 +0900",0,31,3,10,0,2,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,6,5,1
5,4363.333,10660,165,42,63,81,32,,0,"Tue, 17 May 2016 15:21:00 +0900",0,25.09091,2.181818,9.818181,0,2,0,0,0,14.18182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,25,6,1,1
0,4060,8840,151,3,57,86,32,,0,"Tue, 17 May 2016 15:22:00 +0900",0,29,0,4,0,2,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,17,12,1
0,5280,9840,150,6,60,75,46,,0,"Tue, 17 May 2016 15:23:00 +0900",0,32,0,8,0,2,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,17,12,12,1
0,3050,9200,151,47,66,84,42,,0,"Tue, 17 May 2016 15:24:00 +0900",0,28,4,8,0,2,0,0,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,12,12,1
