EOGNoiseDuration,blinkIntervalAvg,blinkIntervalMax,blinkSpeed,blinkSpeedStd,blinkStrength,blinkStrengthMax,blinkStrengthMin,bodyMoveVertical,cadence,capturedAt,eyeMoveBigHorizontal,eyeMoveBigVertical,eyeMoveHorizontal,eyeMoveVertical,fitError,focus,footholdLeft,footholdRight,numBlinkBurst,numBlinks,numSteps1000,numSteps280,numSteps310,numSteps340,numSteps370,numSteps400,numSteps430,numSteps460,numSteps500,numSteps530,numSteps560,numSteps590,numSteps620,numSteps650,numSteps680,numSteps710,numSteps750,numSteps780,numSteps810,numSteps840,numSteps870,numSteps900,numSteps930,numSteps960,numStoredData,pitchAvg,pitchDiff,powerLeft,rollAvg,rollDiff,sittingPostureIndex1,sittingPostureIndex2,sittingPostureIndex3,sleepy
2,3654,10160,181,56,98,141,45,,0,"Tue, 17 May 2016 13:15:00 +0900",1.034483,3.103448,1.034483,28.96552,0,1,0,0,3.103448,15.51724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,25,1,1
14,2177.333,2177.333,170,54,121,188,59,,0,"Tue, 17 May 2016 13:16:00 +0900",5.217391,10.43478,9.130434,39.13044,0,1,0,0,10.43478,23.47826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,25,2,1
18,1995,1995,181,64,130,205,34,,0,"Tue, 17 May 2016 13:17:00 +0900",11.42857,22.85714,12.85714,37.14286,0,1,0,0,12.85714,28.57143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,12,25,2
18,1946,1946,173,54,134,259,35,,0,"Tue, 17 May 2016 13:18:00 +0900",2.857143,8.571429,10,22.85714,0,1,0,0,15.71429,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,25,1,3
15,2100,2100,180,52,122,221,48,,0,"Tue, 17 May 2016 13:19:00 +0900",9.333334,14.66667,17.33333,36,0,1,0,0,5.333333,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,2,2,2
19,3034,3034,156,12,122,187,35,,0,"Tue, 17 May 2016 13:20:00 +0900",4.390244,7.317073,2.926829,29.26829,0,1,0,0,0,20.4878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,25,25,1
3,9205.5,24140,155,15,101,138,45,,0,"Tue, 17 May 2016 13:21:00 +0900",0,7.368421,3.157895,65.26316,0,2,0,0,1.052632,4.210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,25,25,1
12,2160,2160,171,57,145,219,75,,0,"Tue, 17 May 2016 13:22:00 +0900",2.5,3.75,1.25,30,0,1,0,0,5,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,25,7,1
10,2308.333,9820,189,75,137,220,34,,0,"Tue, 17 May 2016 13:23:00 +0900",7.2,18,3.6,34.8,0,2,0,0,9.599999,25.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,25,2,1
15,1905,1905,151,18,124,185,34,,0,"Tue, 17 May 2016 13:24:00 +0900",16,13.33333,6.666667,34.66667,0,1,0,0,4,26.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,1,25,1
13,2467.5,2467.5,158,13,138,182,58,,0,"Tue, 17 May 2016 13:25:00 +0900",10.21277,16.59575,10.21277,42.12766,0,1,0,0,3.829787,16.59575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,25,25,1
8,5312.667,20620,159,20,105,211,35,,0,"Tue, 17 May 2016 13:26:00 +0900",5.769231,6.923077,11.53846,40.38462,0,2,0,0,1.153846,9.230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,25,25,1
11,2882.833,2882.833,169,34,115,181,46,,0,"Tue, 17 May 2016 13:27:00 +0900",4.897959,15.91837,6.122449,40.40816,0,1,0,0,1.22449,18.36735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,25,10,1
4,4900,13610,156,11,137,188,60,,0,"Tue, 17 May 2016 13:28:00 +0900",3.214286,5.357143,2.142857,38.57143,0,1,0,0,1.071429,11.78571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,25,7,1
24,3480,3480,157,22,118,230,42,,0,"Tue, 17 May 2016 13:29:00 +0900",13.33333,11.66667,16.66667,20,0,1,0,0,5,16.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,12,12,1
19,1414.5,1414.5,199,70,127,221,34,,0,"Tue, 17 May 2016 13:30:00 +0900",21.95122,17.56097,5.853658,26.34146,0,1,0,0,19.02439,39.5122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,1,1,1
20,1953.333,1953.333,166,29,125,233,35,,0,"Tue, 17 May 2016 13:31:00 +0900",7.5,18,15,34.5,0,1,0,0,7.5,28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,25,6,2
27,2106.5,2106.5,167,28,101,215,39,,0,"Tue, 17 May 2016 13:32:00 +0900",12.72727,23.63636,16.36364,43.63636,0,0,0,0,5.454545,27.27273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,12,25,0
21,1787.5,1787.5,181,54,105,233,38,,0,"Tue, 17 May 2016 13:33:00 +0900",9.230769,33.84616,15.38462,43.07692,0,0,0,0,3.076923,24.61539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,17,12,0
37,1928.167,1928.167,160,35,106,171,53,,0,"Tue, 17 May 2016 13:34:00 +0900",31.30435,20.86957,15.65217,31.30435,0,0,0,0,5.217391,31.30435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,2,12,0
15,1747.5,1747.5,178,59,97,178,34,,0,"Tue, 17 May 2016 13:35:00 +0900",28,24,13.33333,40,0,1,0,0,13.33333,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,7,12,1
18,2359,2359,167,49,119,198,47,,0,"Tue, 17 May 2016 13:36:00 +0900",25.71429,22.85714,10,30,0,1,0,0,4.285715,22.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,25,25,1
10,3091.667,9560,162,18,99,222,46,,0,"Tue, 17 May 2016 13:37:00 +0900",10.8,14.4,14.4,25.2,0,1,0,0,2.4,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,12,25,5,0
8,2816.667,11260,162,43,71,139,34,,0,"Tue, 17 May 2016 13:38:00 +0900",13.84615,19.61539,11.53846,77.30769,0,2,0,0,6.923077,18.46154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,18,20,23,0
1,6726,38240,139,42,70,140,38,,0,"Tue, 17 May 2016 13:39:00 +0900",2.033898,4.067797,3.050847,62.0339,0,3,0,0,5.084746,7.118644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,17,17,20,0
0,21350,40460,100,22,75,87,69,,0,"Tue, 17 May 2016 13:40:00 +0900",1,8,5,82,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,17,6,12,1
0,0,0,0,0,0,0,0,,0,"Tue, 17 May 2016 13:41:00 +0900",1,1,0,48,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,12,12,1
13,2451.833,2451.833,198,96,83,152,37,,0,"Tue, 17 May 2016 13:43:00 +0900",24.25532,26.80851,12.76596,48.51064,0,1,0,0,6.382979,21.70213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,17,2,25,1
14,2622,2622,166,57,107,169,30,,0,"Tue, 17 May 2016 13:44:00 +0900",18.26087,13.04348,13.04348,48.26087,0,1,0,0,5.217391,23.47826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,7,7,25,1
7,4045.667,14060,178,39,98,186,32,,0,"Tue, 17 May 2016 13:45:00 +0900",4.528302,9.056604,7.924529,47.54717,0,2,0,0,1.132076,14.71698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,25,25,25,1
12,2208,2208,167,24,121,187,47,,0,"Tue, 17 May 2016 13:46:00 +0900",15,8.75,7.5,38.75,0,1,0,0,6.25,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,2,0,1
11,2327.5,2327.5,179,59,105,176,42,,0,"Tue, 17 May 2016 13:47:00 +0900",7.346939,11.02041,4.897959,42.85714,0,1,0,0,7.346939,24.4898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,2,2,1
15,1567.5,1567.5,178,32,142,228,35,,0,"Tue, 17 May 2016 13:48:00 +0900",16,26.66667,13.33333,32,0,1,0,0,8,25.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,13,4,25,2
12,1992,1992,187,54,137,194,54,,0,"Tue, 17 May 2016 13:49:00 +0900",6.25,12.5,10,33.75,0,1,0,0,3.75,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,5,0,0,18,13,13,1
15,1492.5,1492.5,181,65,109,188,42,,0,"Tue, 17 May 2016 13:50:00 +0900",18.66667,28,12,21.33333,0,1,0,0,16,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,5,0,0,12,12,2,2
5,1952.5,9100,166,29,118,181,47,,0,"Tue, 17 May 2016 13:51:00 +0900",4.363636,8.727272,10.90909,30.54545,0,2,0,0,3.272727,29.45455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,5,0,0,25,17,12,1
14,1840,1840,166,45,107,189,32,,0,"Tue, 17 May 2016 13:52:00 +0900",10.43478,11.73913,6.521739,39.13044,0,1,0,0,9.130434,26.08696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,5,0,0,1,25,1,2
13,2177.667,2177.667,156,6,140,241,54,,0,"Tue, 17 May 2016 13:53:00 +0900",6.382979,6.382979,12.76596,28.08511,0,1,0,0,1.276596,22.97872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,5,0,0,25,2,25,1
11,3193.167,3193.167,169,28,143,211,82,,0,"Tue, 17 May 2016 13:54:00 +0900",2.44898,4.897959,6.122449,25.71429,0,1,0,0,3.67347,15.91837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,5,0,0,25,2,25,1
12,2864,2864,174,47,123,215,40,,0,"Tue, 17 May 2016 13:55:00 +0900",15,13.75,5,33.75,0,1,0,0,2.5,21.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,5,0,0,7,25,2,1
6,4518,17490,171,38,139,227,96,,0,"Tue, 17 May 2016 13:56:00 +0900",12.22222,10,5.555555,32.22222,0,2,0,0,0,12.22222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,5,0,0,25,25,25,1
3,3572,11340,178,54,103,149,42,,0,"Tue, 17 May 2016 13:57:00 +0900",5.263158,4.210526,2.105263,27.36842,0,2,0,0,3.157895,15.78947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,5,0,0,25,25,0,1
14,3549.667,3549.667,195,66,119,288,33,,0,"Tue, 17 May 2016 13:58:00 +0900",13.04348,15.65217,11.73913,27.3913,0,1,0,0,2.608696,16.95652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0,0,25,25,25,1
8,5685.333,25580,193,53,107,179,40,,0,"Tue, 17 May 2016 13:59:00 +0900",9.230769,9.230769,4.615385,35.76923,0,2,0,0,2.307692,11.53846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,25,25,12,1
28,2480,2480,178,66,118,200,45,,0,"Tue, 17 May 2016 14:00:00 +0900",37.5,30,7.5,50.625,0,2,0,0,3.75,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,22,1,12,1
12,1336,1336,170,35,126,185,44,,0,"Tue, 17 May 2016 14:01:00 +0900",3.75,6.25,2.5,21.25,0,1,0,0,11.25,21.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,25,25,25,1
22,2685.333,2685.333,160,18,142,205,62,,0,"Tue, 17 May 2016 14:02:00 +0900",4.736842,20.52632,6.31579,22.10526,0,1,0,0,6.31579,22.10526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,25,1,6,1
19,1947.5,1947.5,198,70,117,204,42,,0,"Tue, 17 May 2016 14:03:00 +0900",24.87805,17.56097,10.2439,33.65854,0,1,0,0,8.780487,30.73171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,7,25,7,2
11,12650.17,12650.17,163,4,158,203,94,,0,"Tue, 17 May 2016 14:04:00 +0900",13.46939,15.91837,6.122449,44.08163,0,2,0,0,0,4.897959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,2,12,2,1
7,1855,11250,171,31,113,205,32,,0,"Tue, 17 May 2016 14:05:00 +0900",22.64151,20.37736,13.58491,32.83019,0,2,0,0,10.18868,31.69811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,2,12,1,2
20,1880,1880,177,53,119,196,35,,0,"Tue, 17 May 2016 14:06:00 +0900",13.5,24,15,28.5,0,1,0,0,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,6,1,6,2
14,1602.333,1602.333,174,50,87,188,37,,0,"Tue, 17 May 2016 14:07:00 +0900",27.3913,20.86957,10.43478,44.34783,0,1,0,0,7.826087,24.78261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,12,25,1,2
20,2426.667,2426.667,182,50,85,147,31,,0,"Tue, 17 May 2016 14:08:00 +0900",33,25.5,16.5,34.5,0,1,0,0,7.5,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,22,2,2
6,2871,13810,179,49,93,174,34,,0,"Tue, 17 May 2016 14:09:00 +0900",14.44444,22.22222,5.555555,28.88889,0,2,0,0,5.555555,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,25,25,6,2
6,1836,6680,170,36,110,212,33,,0,"Tue, 17 May 2016 14:10:00 +0900",18.88889,20,8.888889,28.88889,0,2,0,0,13.33333,33.33334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,12,7,7,2
11,1935.5,1935.5,166,33,126,207,44,,0,"Tue, 17 May 2016 14:11:00 +0900",25.71429,23.26531,12.2449,34.28572,0,1,0,0,14.69388,30.61224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,2,12,2
12,2856,2856,168,55,111,209,33,,0,"Tue, 17 May 2016 14:12:00 +0900",8.75,15,15,35,0,1,0,0,5,21.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,7,6,2
22,2508,2508,167,57,123,206,36,,0,"Tue, 17 May 2016 14:13:00 +0900",22.10526,30,14.21053,26.8421,0,1,0,0,7.894737,22.10526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,17,12,2
20,2186.667,2186.667,182,60,83,186,33,,0,"Tue, 17 May 2016 14:14:00 +0900",28.5,22.5,9,45,0,1,0,0,12,28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,17,2,3
7,5114.5,22600,214,61,101,199,48,,0,"Tue, 17 May 2016 14:15:00 +0900",14.71698,21.50943,7.924529,28.30189,0,2,0,0,1.132076,11.32076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,12,12,1
8,3362.667,13300,148,13,141,202,58,,0,"Tue, 17 May 2016 14:16:00 +0900",6.923077,17.30769,5.769231,28.84615,0,2,0,0,4.615385,16.15385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,25,25,2
13,1880,1880,192,72,118,219,33,,0,"Tue, 17 May 2016 14:17:00 +0900",11.48936,15.31915,8.93617,34.46809,0,1,0,0,8.93617,31.91489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,25,25,1
12,5488,5488,193,50,100,172,38,,0,"Tue, 17 May 2016 14:18:00 +0900",1.25,5,8.75,51.25,0,1,0,0,1.25,11.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,25,1,1
2,3808.667,9750,165,23,105,225,33,,0,"Tue, 17 May 2016 14:19:00 +0900",4.137931,8.275862,5.172414,51.72414,0,1,0,0,2.068965,14.48276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,2,2,1
3,5225,17890,167,32,103,176,47,,0,"Tue, 17 May 2016 14:20:00 +0900",5.263158,15.78947,5.263158,36.84211,0,2,0,0,1.052632,11.57895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,25,25,1
4,5488,14500,173,44,108,159,52,,0,"Tue, 17 May 2016 14:21:00 +0900",3.214286,11.78571,4.285715,45,0,1,0,0,2.142857,11.78571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,12,7,1
10,2850,10270,177,54,108,304,35,,0,"Tue, 17 May 2016 14:22:00 +0900",10.8,21.6,10.8,39.6,0,2,0,0,4.8,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,12,1
13,1457,1457,187,68,112,260,47,,105,"Tue, 17 May 2016 14:23:00 +0900",19.14894,25.53192,10.21277,30.6383,0,0,62,60,11.48936,40.85106,0,0,0,0,0,0,0,0,3,4,0,2,1,1,0,1,0,0,0,1,0,0,0,0,0,9.11,7.84,5,-5.31,5.87,12,7,7,0
