EOGNoiseDuration,blinkIntervalAvg,blinkIntervalMax,blinkSpeed,blinkSpeedStd,blinkStrength,blinkStrengthMax,blinkStrengthMin,bodyMoveVertical,cadence,capturedAt,eyeMoveBigHorizontal,eyeMoveBigVertical,eyeMoveHorizontal,eyeMoveVertical,fitError,focus,footholdLeft,footholdRight,numBlinkBurst,numBlinks,numSteps1000,numSteps280,numSteps310,numSteps340,numSteps370,numSteps400,numSteps430,numSteps460,numSteps500,numSteps530,numSteps560,numSteps590,numSteps620,numSteps650,numSteps680,numSteps710,numSteps750,numSteps780,numSteps810,numSteps840,numSteps870,numSteps900,numSteps930,numSteps960,numStoredData,pitchAvg,pitchDiff,powerLeft,rollAvg,rollDiff,sittingPostureIndex1,sittingPostureIndex2,sittingPostureIndex3,sleepy
3,2147,9420,162,37,73,147,33,,0,"Tue, 17 May 2016 13:42:00 +0900",7.368421,13.68421,26.31579,50.52632,0,2,0,0,6.31579,27.36842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,25,7,3,1
8,2019.333,8750,170,29,63,120,34,,0,"Tue, 17 May 2016 13:43:00 +0900",6.923077,11.53846,15,40.38462,0,2,0,0,8.076923,27.69231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,12,25,2,2
0,3000,11350,154,8,55,82,33,,0,"Tue, 17 May 2016 13:44:00 +0900",0,1,0,22,0,2,0,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,25,25,25,2
0,1910,10280,158,7,58,76,38,,0,"Tue, 17 May 2016 13:45:00 +0900",0,0,1,14,0,2,0,0,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,25,25,25,1
4,2576,8130,159,6,54,67,42,,0,"Tue, 17 May 2016 13:46:00 +0900",0,1.071429,0,19.28571,0,2,0,0,3.214286,23.57143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,25,25,25,2
7,2208.333,9180,160,17,54,85,38,,0,"Tue, 17 May 2016 13:47:00 +0900",2.264151,4.528302,10.18868,31.69811,0,2,0,0,6.792453,24.90566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,25,25,2
3,5548,25260,183,57,54,73,40,,0,"Tue, 17 May 2016 13:48:00 +0900",1.052632,9.473684,9.473684,34.73684,0,2,0,0,2.105263,11.57895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,25,25,2
12,7896,7896,186,84,56,85,37,,0,"Tue, 17 May 2016 13:49:00 +0900",2.5,13.75,21.25,47.5,0,1,0,0,1.25,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,25,13,25,3
3,3258.5,6620,171,53,62,101,33,,0,"Tue, 17 May 2016 13:50:00 +0900",1.052632,3.157895,2.105263,31.57895,0,1,0,0,4.210526,17.89474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,2,11,25,2
6,1863,9050,175,52,55,92,32,,0,"Tue, 17 May 2016 13:51:00 +0900",0,6.666667,14.44444,36.66667,0,2,0,0,10,32.22222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,2,8,2,3
7,1819.667,9710,165,24,62,107,40,,0,"Tue, 17 May 2016 13:52:00 +0900",3.396226,11.32076,23.77358,37.35849,0,2,0,0,9.056604,27.16981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,25,2,2,2
5,2695,13660,154,14,56,86,38,,0,"Tue, 17 May 2016 13:53:00 +0900",0,4.363636,8.727272,34.90909,0,2,0,0,3.272727,17.45454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,25,3,2,2
2,3054.667,15880,176,58,62,122,40,,0,"Tue, 17 May 2016 13:54:00 +0900",0,2.068965,2.068965,25.86207,0,2,0,0,5.172414,10.34483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,2,2,25,2
0,5840,12360,165,13,46,59,33,,0,"Tue, 17 May 2016 13:55:00 +0900",0,1,0,15,0,1,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,2,2,2,2
3,5348.5,13260,156,10,48,62,32,,0,"Tue, 17 May 2016 13:56:00 +0900",0,1.052632,4.210526,20,0,1,0,0,0,5.263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,2,2,2,1
6,8694,19500,162,11,53,75,36,,0,"Tue, 17 May 2016 13:57:00 +0900",1.111111,1.111111,4.444445,18.88889,0,1,0,0,0,6.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,2,2,7,1
8,1889.333,5630,154,8,51,79,33,,0,"Tue, 17 May 2016 13:58:00 +0900",0,4.615385,6.923077,26.53846,0,1,0,0,9.230769,27.69231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,25,25,1
15,1995,1995,161,51,65,107,34,,0,"Tue, 17 May 2016 13:59:00 +0900",2.666667,21.33333,18.66667,41.33334,0,1,0,0,9.333334,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,25,5,1
5,2227.5,6930,157,20,74,114,41,,0,"Tue, 17 May 2016 14:00:00 +0900",3.272727,13.09091,13.09091,20.72727,0,2,0,0,7.636364,26.18182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,25,2,1
7,8957,22480,154,12,48,57,41,,0,"Tue, 17 May 2016 14:01:00 +0900",0,1.132076,1.132076,23.77358,0,1,0,0,0,5.660378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,1,2,1
4,2016,7560,155,5,57,94,40,,0,"Tue, 17 May 2016 14:02:00 +0900",0,1.071429,1.071429,26.78571,0,2,0,0,1.071429,12.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,2,25,1
6,6687,15190,171,34,55,93,40,,0,"Tue, 17 May 2016 14:03:00 +0900",0,1.111111,8.888889,22.22222,0,1,0,0,1.111111,8.888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,7,25,1
12,3736,3736,165,46,64,98,39,,108,"Tue, 17 May 2016 14:04:00 +0900",13.75,40,30,32.5,0,0,56,58,1.25,15,0,0,0,0,0,0,0,0,14,14,23,10,4,1,1,0,1,1,0,0,0,0,0,0,0,24.86,5.98,5,-9.09,6.63,25,25,5,0
10,2133.333,8370,188,78,78,155,37,,110,"Tue, 17 May 2016 14:05:00 +0900",22.8,45.6,30,28.8,0,0,57,56,9.599999,28.8,0,0,0,0,0,0,0,3,14,21,17,10,5,2,1,1,0,0,0,0,0,0,0,0,0,32.53,4.65,5,-12.52,6.63,25,7,25,0
18,1631,1631,167,20,75,141,42,,0,"Tue, 17 May 2016 14:06:00 +0900",14.28571,17.14286,24.28572,42.85714,0,1,0,0,10,27.14286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,7,12,2
17,2773.5,2773.5,185,71,78,164,40,,0,"Tue, 17 May 2016 14:07:00 +0900",5.581395,15.34884,32.09303,57.2093,0,1,0,0,4.186047,20.93023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,25,25,1
6,3051,10410,192,53,76,129,32,,0,"Tue, 17 May 2016 14:08:00 +0900",4.444445,23.33333,27.77778,52.22222,0,2,0,0,3.333333,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,25,25,1
2,2581,7880,163,23,76,141,35,,0,"Tue, 17 May 2016 14:09:00 +0900",6.206897,13.44828,25.86207,53.7931,0,1,0,0,6.206897,20.68966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,25,5,1
7,1351.5,4130,164,41,69,122,41,,0,"Tue, 17 May 2016 14:10:00 +0900",1.132076,7.924529,21.50943,26.03773,0,1,0,0,12.45283,41.88679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,6,7,2
9,2048.5,8270,154,12,70,104,45,,0,"Tue, 17 May 2016 14:11:00 +0900",2.352941,7.058824,12.94118,29.41176,0,2,0,0,8.235294,25.88235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,1,2,1
19,1708.333,1708.333,182,73,71,120,38,,0,"Tue, 17 May 2016 14:12:00 +0900",10.2439,23.41463,35.12195,45.36585,0,1,0,0,10.2439,27.80488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,7,25,2
19,2692.333,2692.333,156,15,66,97,51,,0,"Tue, 17 May 2016 14:13:00 +0900",5.853658,13.17073,29.26829,38.04878,0,1,0,0,8.780487,23.41463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,7,1,2
9,2074,7660,167,30,78,119,34,,0,"Tue, 17 May 2016 14:14:00 +0900",5.882353,17.64706,27.05882,45.88235,0,2,0,0,5.882353,28.23529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,25,12,2
8,2175.333,7700,168,31,68,117,34,,0,"Tue, 17 May 2016 14:15:00 +0900",9.230769,17.30769,32.30769,47.30769,0,2,0,0,8.076923,27.69231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,7,12,2
6,1890,7710,166,35,69,122,39,,0,"Tue, 17 May 2016 14:16:00 +0900",7.777778,20,31.11111,44.44444,0,2,0,0,8.888889,31.11111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,2,25,2
0,1900,5400,173,55,76,122,44,,0,"Tue, 17 May 2016 14:17:00 +0900",6,12,15,46,0,1,0,0,9,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,8,7,2
10,1900,7880,179,58,65,107,41,,0,"Tue, 17 May 2016 14:18:00 +0900",7.2,19.2,36,49.2,0,2,0,0,6,27.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,7,8,2
6,1836,6490,169,24,71,128,40,,0,"Tue, 17 May 2016 14:19:00 +0900",7.777778,23.33333,37.77778,48.88889,0,2,0,0,8.888889,24.44444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,25,2,2
5,2557.5,8330,176,42,69,131,40,,0,"Tue, 17 May 2016 14:20:00 +0900",3.272727,5.454545,24,49.09091,0,2,0,0,5.454545,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,2,3,2
2,2397.333,5480,161,16,72,150,48,,0,"Tue, 17 May 2016 14:21:00 +0900",3.103448,10.34483,19.65517,46.55173,0,1,0,0,6.206897,24.82759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,1,1,2
3,3040,10740,186,51,61,95,34,,0,"Tue, 17 May 2016 14:22:00 +0900",1.052632,1.052632,14.73684,48.42105,0,2,0,0,4.210526,16.84211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,2,2,2
3,5928,24730,177,72,59,105,42,,0,"Tue, 17 May 2016 14:23:00 +0900",1.052632,2.105263,1.052632,37.89474,0,2,0,0,2.105263,10.52632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,25,25,2
8,6673.333,17750,150,13,61,95,37,,0,"Tue, 17 May 2016 14:24:00 +0900",0,8.076923,3.461539,30,0,1,0,0,2.307692,9.230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,2,25,1
8,1421.333,6220,177,53,64,113,34,,0,"Tue, 17 May 2016 14:25:00 +0900",5.769231,17.30769,23.07692,26.53846,0,2,0,0,19.61539,41.53846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,7,7,2
6,1512,5350,173,52,65,119,32,,0,"Tue, 17 May 2016 14:26:00 +0900",6.666667,17.77778,28.88889,33.33334,0,2,0,0,13.33333,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,3,7,2
12,3384,3384,171,31,54,113,34,,0,"Tue, 17 May 2016 14:27:00 +0900",6.25,3.75,6.25,36.25,0,1,0,0,6.25,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,25,2,2
15,2925,2925,198,77,79,140,39,,132,"Tue, 17 May 2016 14:28:00 +0900",6.666667,42.66667,53.33333,46.66667,0,0,53,53,5.333333,20,0,10,0,5,6,1,3,5,28,20,11,5,2,5,0,2,1,0,0,0,0,0,0,0,0,30.32,7.28,5,-10.42,8.3,25,2,12,0
30,1600,1600,201,70,67,122,33,,120,"Tue, 17 May 2016 14:29:00 +0900",8,32,38,50,0,0,51,50,14,36,0,0,0,0,0,1,0,8,13,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,30.21,8.51,5,-12.06,4.92,12,1,25,0
12,6824,6824,154,21,67,116,37,,0,"Tue, 17 May 2016 14:30:00 +0900",0,8.75,13.75,57.5,0,1,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,25,25,2
19,3642.167,3642.167,157,38,62,86,32,,0,"Tue, 17 May 2016 14:31:00 +0900",7.317073,8.780487,16.09756,51.21951,0,1,0,0,1.463415,14.63415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,25,25,2
8,1681.333,7630,192,59,61,94,37,,0,"Tue, 17 May 2016 14:32:00 +0900",6.923077,10.38462,25.38461,42.69231,0,2,0,0,11.53846,33.46154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,7,25,1
9,2856,18660,153,10,62,80,36,,0,"Tue, 17 May 2016 14:33:00 +0900",1.176471,3.529412,12.94118,50.58823,0,2,0,0,4.705883,18.82353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,25,12,2
3,1567.5,7220,165,23,62,115,33,,0,"Tue, 17 May 2016 14:34:00 +0900",3.157895,8.421053,13.68421,44.21053,0,2,0,0,14.73684,37.89474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,13,12,25,2
0,1940,9430,170,42,67,136,39,,0,"Tue, 17 May 2016 14:35:00 +0900",4,13,17,41,0,2,0,0,11,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,25,7,2
2,1450,10170,178,43,85,213,37,,0,"Tue, 17 May 2016 14:36:00 +0900",8.275862,16.55172,13.44828,44.48276,0,2,0,0,18.62069,40.34483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,7,7,3
9,2023,8800,169,25,65,108,42,,0,"Tue, 17 May 2016 14:37:00 +0900",1.176471,14.11765,18.82353,47.05882,0,2,0,0,7.058824,28.23529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,25,25,2
4,10761.33,30240,154,8,40,48,34,,0,"Tue, 17 May 2016 14:38:00 +0900",2.142857,2.142857,4.285715,33.21428,0,1,0,0,0,5.357143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,25,25,2
4,3640,10490,153,5,60,95,38,,0,"Tue, 17 May 2016 14:39:00 +0900",0,2.142857,2.142857,37.5,0,1,0,0,0,10.71429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,25,8,2
11,2940,2940,154,22,59,86,30,,0,"Tue, 17 May 2016 14:40:00 +0900",2.44898,9.795918,6.122449,46.53061,0,1,0,0,4.897959,12.2449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,25,25,2
6,2439,9190,166,43,72,176,37,,0,"Tue, 17 May 2016 14:41:00 +0900",26.66667,53.33333,21.11111,22.22222,0,2,0,0,7.777778,24.44444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,25,3,1
9,1598,8290,174,43,73,140,42,,110,"Tue, 17 May 2016 14:42:00 +0900",4.705883,14.11765,30.58824,49.41177,0,0,30,59,14.11765,37.64706,0,1,0,0,0,0,1,0,1,1,0,2,1,1,2,0,3,1,0,1,0,0,0,0,0,25.79,6.56,5,-3.87,9.65,25,7,7,0
14,2300,2300,167,32,77,141,32,,117,"Tue, 17 May 2016 14:43:00 +0900",15.65217,22.17391,27.3913,46.95652,0,0,61,59,5.217391,26.08696,0,0,1,0,0,0,1,2,2,3,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,29.93,6.36,5,-17.45,12.27,25,25,25,0
10,1508.333,13320,174,69,70,157,37,,117,"Tue, 17 May 2016 14:44:00 +0900",8.4,25.2,46.8,57.6,0,0,57,53,15.6,37.2,1,0,0,0,1,2,1,16,11,14,7,2,4,3,1,0,0,0,0,0,0,0,0,0,0,36.57,4.44,5,-14.37,7.61,1,25,25,0
14,2537.667,2537.667,175,57,81,153,32,,138,"Tue, 17 May 2016 14:45:00 +0900",11.73913,24.78261,30,45.65217,0,0,49,48,6.521739,19.56522,0,2,1,7,5,3,3,10,15,9,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,24.94,6.19,5,-4.67,5.34,25,25,7,0
5,4363.333,7110,265,32,46,65,31,,0,"Tue, 17 May 2016 14:46:00 +0900",1.090909,3.272727,13.09091,81.81818,0,1,0,0,0,4.363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,7,8,3
7,1042.333,5060,158,28,63,116,34,,119,"Tue, 17 May 2016 14:47:00 +0900",5.660378,15.84906,47.54717,47.54717,0,0,53,56,27.16981,45.28302,1,0,0,1,3,5,5,10,22,27,17,6,1,3,1,0,0,0,0,0,0,0,0,0,0,24.11,6.62,5,-14.54,4.92,25,2,25,0
14,1717.333,1717.333,167,35,59,120,32,,121,"Tue, 17 May 2016 14:48:00 +0900",5.217391,23.47826,53.47826,66.52174,0,0,57,59,13.04348,35.21739,1,0,0,1,3,4,10,15,24,18,6,2,3,1,0,3,1,0,0,1,0,0,0,0,0,14.55,5.79,5,-5.46,5.66,2,2,2,0
10,2941.667,17250,178,34,59,97,31,,115,"Tue, 17 May 2016 14:49:00 +0900",4.8,16.8,48,52.8,0,0,54,60,6,20.4,0,0,0,0,0,0,0,3,25,14,9,0,2,1,0,1,0,0,0,0,0,0,0,0,0,25.21,8.27,5,-15.55,5.62,2,25,2,0
12,2360,2360,206,85,63,120,36,,109,"Tue, 17 May 2016 14:50:00 +0900",5,13.75,27.5,37.5,0,0,53,59,10,25,1,0,0,0,0,0,0,2,6,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,36,9.81,5,-10.45,14.59,25,25,25,0
2,3103,10320,151,3,50,73,35,,0,"Tue, 17 May 2016 14:51:00 +0900",0,5.172414,1.034483,16.55172,0,2,0,0,6.206897,16.55172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,25,25,3
6,13464,16230,167,33,57,78,45,,0,"Tue, 17 May 2016 14:52:00 +0900",1.111111,4.444445,5.555555,17.77778,0,1,0,0,0,3.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,25,25,3
7,3453.833,15590,206,82,54,101,35,,107,"Tue, 17 May 2016 14:53:00 +0900",2.264151,10.18868,26.03773,50.9434,0,0,59,57,2.264151,14.71698,1,0,0,0,0,0,1,1,5,3,1,0,1,3,0,0,0,1,0,0,0,0,0,0,0,32.76,6.04,5,-7.81,8.75,25,25,25,0
0,6770,21640,152,4,44,57,34,,0,"Tue, 17 May 2016 14:54:00 +0900",0,0,0,8,0,2,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,25,2,3
