0,0,0,0,0,0,0,0,,0,"Tue, 17 May 2016 09:00:00 +0900",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,0,5,0,0,12,12,12,0
0,0,0,0,0,0,0,0,,0,"Tue, 17 May 2016 09:01:00 +0900",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,0,0,5,0,0,12,12,12,0
0,0,0,0,0,0,0,0,,0,"Tue, 17 May 2016 09:02:00 +0900",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,0,5,0,0,12,12,12,0
0,0,0,0,0,0,0,0,,0,"Tue, 17 May 2016 09:03:00 +0900",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,0,0,5,0,0,12,12,12,0
0,0,0,0,0,0,0,0,,0,"Tue, 17 May 2016 09:04:00 +0900",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,0,5,0,0,12,12,12,0
0,0,0,0,0,0,0,0,,0,"Tue, 17 May 2016 09:05:00 +0900",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,5,0,0,12,12,12,0
0,0,0,0,0,0,0,0,,0,"Tue, 17 May 2016 09:06:00 +0900",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,0,0,5,0,0,12,12,12,0
0,0,0,0,0,0,0,0,,0,"Tue, 17 May 2016 09:07:00 +0900",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,0,5,0,0,12,12,12,0
0,0,0,0,0,0,0,0,,0,"Tue, 17 May 2016 09:08:00 +0900",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,0,0,5,0,0,12,12,12,0
0,0,0,0,0,0,0,0,,0,"Tue, 17 May 2016 09:09:00 +0900",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,0,5,0,0,12,12,12,0
