5,540.8333,590,120,0,69,73,64,,0,Tue 17 May 2016 11:10:00 +0900,2.181818,2.181818,10.90909,70.90909,0,2,0,0,1.090909,2.181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,10,25,25,1
5,1384.167,5180,124,43,71,124,40,,0,Tue 17 May 2016 11:11:00 +0900,5.454545,34.90909,16.36364,32.72727,0,3,0,0,7.636364,17.45454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,25,25,25,2
2,2610,9540,161,66,73,157,33,,0,Tue 17 May 2016 11:12:00 +0900,2.068965,12.41379,14.48276,68.27586,0,2,0,0,6.206897,21.72414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,17,25,13,1
27,2425.5,2425.5,205,94,101,240,41,,0,Tue 17 May 2016 11:13:00 +0900,3.636364,20,10.90909,67.27273,0,2,0,0,5.454545,23.63636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,7,1,25,1
10,2716.667,12820,155,34,71,129,33,,0,Tue 17 May 2016 11:14:00 +0900,1.2,19.2,9.599999,58.8,0,3,0,0,10.8,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,25,25,1
38,0,0,0,0,0,0,0,,0,Tue 17 May 2016 11:15:00 +0900,10.90909,19.09091,19.09091,100.9091,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,7,12,1
45,817.5,817.5,145,11,73,90,41,,0,Tue 17 May 2016 11:16:00 +0900,24,8,20,60,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,2,2,0
31,0,0,0,0,0,0,0,,0,Tue 17 May 2016 11:17:00 +0900,0,4.137931,6.206897,70.34483,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,7,7,0
0,0,0,0,0,0,0,0,,0,Tue 17 May 2016 11:18:00 +0900,0,0,8,78,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,7,7,0
0,0,0,0,0,0,0,0,,0,Tue 17 May 2016 11:19:00 +0900,0,0,11,78,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,7,7,0
0,0,0,0,0,0,0,0,,0,Tue 17 May 2016 11:20:00 +0900,0,0,3,77,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,7,7,0
0,0,0,0,0,0,0,0,,0,Tue 17 May 2016 11:21:00 +0900,0,0,14,89,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,7,7,0
0,0,0,0,0,0,0,0,,0,Tue 17 May 2016 11:22:00 +0900,0,0,13,86,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,7,7,0
0,0,0,0,0,0,0,0,,0,Tue 17 May 2016 11:23:00 +0900,0,0,12,91,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,7,7,0
